,address,lat,lng,food_500,convenience_500,hospital_500,sports_500,tour_500,restroom_500,culture_500,dong,s_dong,population,population_day,pop_of_convenience,pop_of_restroom,pop_of_sports,pop_of_tour,pop_of_food,pop_of_culture,pop_of_hospital
625,대한민국 서울특별시 강남구 언주로 829,37.52446818070286,127.03299376097192,871,35,438,65,5,7,6,신사,신사동,264.60904,8.8203,3.9681189982200156,0.7936237996440031,7.3693638538371715,0.5668741426028593,98.7494756414181,0.6802489711234312,49.65817489201048
626,대한민국 서울특별시 강남구 개포동 12-8,37.49256379565661,127.07316666312784,29,11,36,11,1,10,0,강남,개포동,407.63892,13.58797,0.8095396148210513,0.7359451043827738,0.8095396148210513,0.07359451043827739,2.1342408027100443,0.0,2.649402375777986
627,대한민국 서울특별시 강남구 논현로95길 20,37.50221477956589,127.03417483415446,686,52,144,69,39,12,2,역삼,역삼동,1170.121,39.00403,1.3331955697911215,0.30766051610564343,1.7690479676074498,0.9998966773433412,17.58792617070595,0.05127675268427391,3.6919261932677214
628,대한민국 서울특별시 영희초등학교,37.49173628074912,127.08159498060571,146,14,44,32,3,5,0,일원,일원동,400.22973,13.34099,1.049397383552495,0.3747847798401768,2.3986225909771313,0.22487086790410607,10.943715571333161,0.0,3.298106062593556
629,대한민국 서울특별시 강남구 청담동 38-10,37.51895760284547,127.0428125368304,463,28,175,56,2,7,0,청담,청담동,308.09127,10.26971,2.726464525288445,0.6816161313221113,5.45292905057689,0.1947474660920318,45.08403840030537,0.0,17.040403283052783
630,대한민국 서울특별시 강남구 개포로22길 47,37.47633076924685,127.049998950006,161,18,40,26,2,6,1,개포,개포동,407.63892,13.58797,1.324701187888993,0.44156706262966433,1.913457271395212,0.14718902087655478,11.84871618056266,0.07359451043827739,2.9437804175310953
631,대한민국 서울특별시 강남구 언주로 432-10,37.5020843929407,127.0440502882168,561,49,106,45,50,3,2,강남,역삼동,1170.121,39.00403,1.2562804407647108,0.07691512902641086,1.153726935396163,1.2819188171068476,14.383129127938831,0.05127675268427391,2.717667892266517
632,대한민국 서울특별시 강남구 수서동 736,37.48708828980811,127.09950636223734,139,12,53,19,0,3,0,수서,수서동,164.57392,5.4858,2.1874658208465494,0.5468664552116373,3.4634875496737028,0.0,25.338145758139195,0.0,9.661307375405592
633,대한민국 서울특별시 강남구 자곡로 3,37.47243784148661,127.10049649067686,47,9,13,4,0,0,0,자곡,세곡동,326.2406,10.87469,0.8276097985321881,0.0,0.36782657712541694,0.0,4.321962281223649,0.0,1.195436375657605
634,대한민국 서울특별시 강남구 개포동 14-1,37.494087539565946,127.07699628160375,48,14,43,20,1,11,0,개포,개포동,407.63892,13.58797,1.0303231461358835,0.8095396148210513,1.4718902087655477,0.07359451043827739,3.5325365010373146,0.0,3.1645639488459274
635,대한민국 서울특별시 강남구 논현동 언주로 721,37.51790764351475,127.03390855015655,503,24,102,36,10,5,1,논현,논현동,644.65914,21.48864,1.1168691922802,0.2326810817250417,1.6753037884203001,0.4653621634500834,23.407716821539193,0.04653621634500834,4.746694067190851
636,대한민국 서울특별시 강남구 언주로85길 23-12,37.49997404417287,127.04161313807204,523,57,97,56,47,8,2,역삼,역삼동,1170.121,39.00403,1.4613874515018064,0.20510701073709564,1.4357490751596693,1.205003688080437,13.408870826937626,0.05127675268427391,2.4869225051872843
637,대한민국 서울특별시 강남구 삼성동 167,37.51183943521004,127.06319618773698,382,32,59,25,15,9,3,삼성,삼성동,583.99537,19.46651,1.6438488460437952,0.4623324879498174,1.284256910971715,0.770554146583029,19.623445599647805,0.1541108293166058,3.0308463098932474
638,대한민국 서울특별시 강남구 개포동 152,37.48741442356116,127.06682765133016,43,5,38,17,0,7,0,개포,개포동,407.63892,13.58797,0.3679725521913869,0.5151615730679417,1.2511066774507156,0.0,3.1645639488459274,0.0,2.7965913966545406
639,대한민국 서울특별시 강남구 압구정로29길 71,37.53301065638355,127.02854026352516,12,2,11,6,0,5,0,압구,압구정동,311.07504,10.36917,0.19287946865563974,0.48219867163909935,0.5786384059669192,0.0,1.1572768119338384,0.0,1.0608370776060185
640,대한민국 서울특별시 강남구 강남대로100길 27,37.50195398288955,127.02816827721968,593,34,301,22,16,32,2,역삼,역삼동,1170.121,39.00403,0.8717047956326565,0.8204280429483826,0.564044279527013,0.4102140214741913,15.203557170887214,0.05127675268427391,7.717151278983223
641,대한민국 서울특별시 강남구 삼성1동 테헤란로83길 29,37.5092082059759,127.0569321209198,725,43,117,41,14,9,3,삼성,삼성동,583.99537,19.46651,2.20892188687135,0.4623324879498174,2.1061813339936126,0.7191838701441604,37.243450418179734,0.1541108293166058,6.010322343347626
642,대한민국 서울특별시 강남구 개포동 647-8,37.481701143272346,127.06174082029288,47,2,22,12,1,5,0,강남,압구정동,311.07504,10.36917,0.19287946865563974,0.48219867163909935,1.1572768119338384,0.09643973432781987,4.532667513407534,0.0,2.121674155212037
643,대한민국 서울특별시 강남구 신사동 도산대로 165,37.51917174521711,127.02666224264944,655,31,185,35,25,4,3,논현,논현동,644.65914,21.48864,1.4426227066952586,0.18614486538003336,1.6287675720752919,1.1634054086252086,30.481221705980463,0.139608649035025,8.609200023826542
644,대한민국 서울특별시 강남구 율현동 309-23,37.47120660701253,127.10449921867482,60,9,14,2,0,2,0,율현,세곡동,326.2406,10.87469,0.8276097985321881,0.18391328856270847,0.18391328856270847,0.0,5.517398656881254,0.0,1.2873930199389592
645,대한민국 서울특별시 강남구 개포동 660-32,37.47734777048238,127.05826575973202,11,2,6,2,0,1,0,개포,개포동,407.63892,13.58797,0.14718902087655478,0.07359451043827739,0.14718902087655478,0.0,0.8095396148210513,0.0,0.44156706262966433
646,대한민국 서울특별시 강남구 일원로 115,37.483568161243255,127.08424264740388,17,6,30,8,0,4,1,일원,일원동,400.22973,13.34099,0.44974173580821214,0.2998278238721414,0.5996556477442828,0.0,1.274268251456601,0.07495695596803535,2.248708679041061
647,대한민국 서울특별시 강남구 대치동 927-12,37.49948409837727,127.05681101985884,352,34,119,59,1,3,0,강남,대치동,862.82873,28.76095,1.1821584474782647,0.10430809830690571,2.0513926000358125,0.034769366102301906,12.23881686801027,0.0,4.137554566173927
648,대한민국 서울특별시 강남구 개포동 12-2번지 1층 103호,37.49594318955657,127.07677423716284,35,11,35,18,1,9,0,개포,개포동,407.63892,13.58797,0.8095396148210513,0.6623505939444965,1.324701187888993,0.07359451043827739,2.5758078653397085,0.0,2.5758078653397085
649,대한민국 서울특별시 강남구 대치동 1011-31,37.50155359109648,127.05035851380532,563,46,208,66,8,3,3,대치,대치동,862.82873,28.76095,1.5993908407058877,0.10430809830690571,2.2947781627519257,0.27815492881841525,19.575153115595974,0.10430809830690571,7.232028149278796
650,대한민국 서울특별시 강남구 개포동 189,37.48534561330162,127.06914835520944,43,5,39,17,1,5,0,강남,개포동,407.63892,13.58797,0.3679725521913869,0.3679725521913869,1.2511066774507156,0.07359451043827739,3.1645639488459274,0.0,2.870185907092818
651,대한민국 서울특별시 강남구 일원동 3-2,37.49449870734815,127.0941026063972,1,0,0,0,0,0,0,일원,일원동,400.22973,13.34099,0.0,0.0,0.0,0.0,0.07495695596803535,0.0,0.0
652,대한민국 서울특별시 강남구 대치동 998-3,37.5100384278232,127.06748383820036,124,12,21,8,6,6,1,대치,대치동,862.82873,28.76095,0.41723239322762284,0.20861619661381142,0.27815492881841525,0.20861619661381142,4.3114013966854365,0.034769366102301906,0.73015668814834
653,대한민국 서울특별시 강남구 세곡동 89,37.4647374896499,127.11204374202626,16,0,2,2,0,2,0,세곡,세곡동,326.2406,10.87469,0.0,0.18391328856270847,0.18391328856270847,0.0,1.4713063085016678,0.0,0.18391328856270847
654,대한민국 서울특별시 강남구 도곡동 산176,37.48982993557668,127.04269772162746,122,19,55,43,1,7,2,도곡,도곡동,474.15568,15.80519,1.2021367664672173,0.44289249290897487,2.7206253135837026,0.06327035612985354,7.718983447842133,0.1265407122597071,3.479869587141945
655,대한민국 서울특별시 강남구 율현동 130-20,37.46725412332015,127.1186666812226,8,1,0,1,0,2,0,세곡,세곡동,326.2406,10.87469,0.09195664428135424,0.18391328856270847,0.09195664428135424,0.0,0.7356531542508339,0.0,0.0
656,대한민국 서울특별시 강남구 영동대로 220,37.49905082142875,127.07010823028058,64,9,20,13,0,5,0,대치,대치동,862.82873,28.76095,0.31292429492071716,0.1738468305115095,0.45200175932992476,0.0,2.225239430547322,0.0,0.695387322046038
657,대한민국 서울특별시 강남구 청담동 66-6,37.52154356454752,127.05089946243211,312,26,115,49,9,7,1,강남,청담동,308.09127,10.26971,2.5317170591964135,0.6816161313221113,4.771312919254779,0.8763635974141432,30.380604710356963,0.0973737330460159,11.197979300291829
658,대한민국 서울특별시 강남구 논현동 272-29,37.51031723392201,127.04035794014456,411,33,55,36,5,5,2,논현,논현동,644.65914,21.48864,1.5356951393852751,0.2326810817250417,1.6753037884203001,0.2326810817250417,19.126384917798426,0.09307243269001668,2.5594918989754585
659,대한민국 서울특별시 강남구 도곡동 339-2,37.49071031032369,127.0545648565046,80,8,67,15,0,5,0,도곡,도곡동,474.15568,15.80519,0.5061628490388284,0.3163517806492677,0.9490553419478033,0.0,5.0616284903882836,0.0,4.239113860700188
660,대한민국 서울특별시 삼성역7번출구,37.50997249395761,127.06296256817885,437,37,113,28,13,10,4,삼성,삼성동,583.99537,19.46651,1.9007002282381382,0.513702764388686,1.4383677402883208,0.6678135937052918,22.44881080378558,0.2054811057554744,5.804841237592152
661,대한민국 서울특별시 강남구 대치동 925-22,37.499074570153134,127.05550488892622,337,38,139,56,1,4,0,강남,대치동,862.82873,28.76095,1.3212359118874724,0.13907746440920762,1.9470845017289067,0.034769366102301906,11.717276376475741,0.0,4.832941888219965
662,대한민국 서울특별시 강남구 개포동 139,37.48266622743319,127.0665171279312,30,2,21,9,2,3,0,개포,개포동,407.63892,13.58797,0.14718902087655478,0.22078353131483217,0.6623505939444965,0.14718902087655478,2.2078353131483217,0.0,1.545484719203825
663,대한민국 서울특별시 강남구 역삼동 752-4,37.495334950971255,127.03417561192046,696,47,115,79,15,10,2,강남,역삼동,1170.121,39.00403,1.205003688080437,0.25638376342136954,2.0254317310288195,0.3845756451320543,17.84430993412732,0.05127675268427391,2.9484132793457496
664,대한민국 서울특별시 강남구 대치동 4-20,37.50113610067395,127.07481232915396,3,3,3,4,0,4,0,대치,대치동,862.82873,28.76095,0.10430809830690571,0.13907746440920762,0.13907746440920762,0.0,0.10430809830690571,0.0,0.10430809830690571
665,대한민국 서울특별시 강남구 영동대로 101,37.49119049556073,127.07140513221526,59,9,70,23,1,8,0,개포,개포동,407.63892,13.58797,0.6623505939444965,0.5887560835062191,1.69267374008038,0.07359451043827739,4.342076115858366,0.0,5.151615730679417
666,대한민국 서울특별시 강남구 논현로 522,37.5031442573994,127.0362141396702,759,63,136,61,52,7,1,역삼,역삼동,1170.121,39.00403,1.615217709554628,0.17946863439495866,1.5639409568703542,1.3331955697911215,19.459527643681948,0.025638376342136955,3.486819182530626
667,대한민국 서울특별시 강남구 언주로114길 5,37.51013567401807,127.037973961332,484,38,79,47,3,8,1,논현,논현동,644.65914,21.48864,1.768376221110317,0.3722897307600667,2.187202168215392,0.139608649035025,22.523528710984035,0.04653621634500834,3.6763610912556586
668,대한민국 서울특별시 강남구 도곡동 207,37.48576622949022,127.04263236735534,201,16,48,29,1,15,2,강남,도곡동,474.15568,15.80519,1.0123256980776567,0.9490553419478033,1.834840327765753,0.06327035612985354,12.717341582100563,0.1265407122597071,3.0369770942329706
669,대한민국 서울특별시 강남구 개포동 12,37.49354719604495,127.07555199852791,46,14,42,17,1,10,0,개포,개포동,407.63892,13.58797,1.0303231461358835,0.7359451043827738,1.2511066774507156,0.07359451043827739,3.38534748016076,0.0,3.09096943840765
670,대한민국 서울특별시 강남구 도곡동 546-1,37.490953806435655,127.03725425990736,354,26,48,59,4,8,0,도곡,도곡동,474.15568,15.80519,1.6450292593761924,0.5061628490388284,3.7329510116613593,0.2530814245194142,22.397706069968155,0.0,3.0369770942329706
671,대한민국 서울특별시 강남구 개포로109길 74,37.49691037358683,127.07799866852638,31,9,9,10,0,7,0,개포,개포동,407.63892,13.58797,0.6623505939444965,0.5151615730679417,0.7359451043827738,0.0,2.281429823586599,0.0,0.6623505939444965
672,대한민국 서울특별시 강남구 역삼2동 707-25,37.50356983141685,127.04645692988782,599,47,164,54,17,5,3,역삼,역삼동,1170.121,39.00403,1.205003688080437,0.12819188171068477,1.3844723224753954,0.43585239781632823,15.357387428940035,0.07691512902641086,4.20469372011046
673,대한민국 서울특별시 강남구 선릉로125길 5-8,37.51448543385149,127.04142869061388,359,29,152,52,12,4,1,논현,논현동,644.65914,21.48864,1.3495502740052419,0.18614486538003336,2.4198832499404337,0.5584345961401,16.706501667857992,0.04653621634500834,7.073504884441268
674,대한민국 서울특별시 강남구 개포동 산46-3,37.48622384936015,127.0765119588231,9,5,6,4,0,4,0,개포,개포동,407.63892,13.58797,0.3679725521913869,0.29437804175310955,0.29437804175310955,0.0,0.6623505939444965,0.0,0.44156706262966433
675,대한민국 서울특별시 강남구 압구정동 514,37.528488310933895,127.04219274189556,471,14,148,22,0,5,2,압구,압구정동,311.07504,10.36917,1.3501562805894782,0.48219867163909935,2.121674155212037,0.0,45.42311486840316,0.19287946865563974,14.27308068051734
676,대한민국 서울특별시 강남구 세곡동 31-3,37.464782357443305,127.1170756941638,0,0,0,0,0,2,0,세곡,세곡동,326.2406,10.87469,0.0,0.18391328856270847,0.0,0.0,0.0,0.0,0.0
677,대한민국 서울특별시 강남구 세곡동 19-1,37.46578995898631,127.11916887052638,6,1,0,0,0,2,0,세곡,세곡동,326.2406,10.87469,0.09195664428135424,0.18391328856270847,0.0,0.0,0.5517398656881254,0.0,0.0
678,대한민국 서울특별시 강남구 세곡동 437-1,37.4687288601284,127.09649481058632,36,4,13,5,0,0,0,강남,세곡동,326.2406,10.87469,0.36782657712541694,0.0,0.4597832214067712,0.0,3.3104391941287523,0.0,1.195436375657605
679,대한민국 서울특별시 강남구 대치동 78-20,37.50205767751041,127.06906977559863,50,6,9,15,0,2,1,대치,대치동,862.82873,28.76095,0.20861619661381142,0.06953873220460381,0.5215404915345285,0.0,1.7384683051150953,0.034769366102301906,0.31292429492071716
680,대한민국 서울특별시 압구정로데오,37.5287195198062,127.0387381325412,688,20,155,36,1,7,1,압구,압구정동,311.07504,10.36917,1.9287946865563974,0.6750781402947391,3.4718304358015155,0.09643973432781987,66.35053721754007,0.09643973432781987,14.948158820812079
681,대한민국 서울특별시 강남구 신사동 591-20,37.52204539016736,127.02891118099896,620,33,446,61,25,3,4,강남,신사동,264.60904,8.8203,3.7413693411788715,0.3401244855617156,6.915864539754884,2.8343707130142968,70.29239368275456,0.4534993140822875,50.56517352017505
682,대한민국 서울특별시 강남구 삼성동 85-4,37.51765796847703,127.06022664921844,82,11,34,15,6,4,0,삼성,삼성동,583.99537,19.46651,0.5650730408275546,0.2054811057554744,0.770554146583029,0.3082216586332116,4.212362667987225,0.0,1.7465893989215324
683,대한민국 서울특별시 강남구 삼성2동 선릉로108길 31,37.50899091241261,127.04713102368248,302,31,110,33,15,4,5,삼성,삼성동,583.99537,19.46651,1.5924785696049266,0.2054811057554744,1.6952191224826638,0.770554146583029,15.513823484538317,0.256851382194343,5.650730408275546
684,대한민국 서울특별시 강남구 역삼로 215 남국빌딩 2층,37.49685142136518,127.04066635480278,446,45,93,63,19,5,2,역삼,역삼동,1170.121,39.00403,1.153726935396163,0.12819188171068477,1.615217709554628,0.4871291505006021,11.43471584859308,0.05127675268427391,2.3843689998187365
685,대한민국 서울특별시 강남구 압구정로,37.52928425499299,127.04009579939245,495,16,136,30,1,5,0,압구,압구정동,311.07504,10.36917,1.5430357492451179,0.48219867163909935,2.893192029834596,0.09643973432781987,47.737668492270835,0.0,13.115803868583502
686,대한민국 서울특별시 도곡동 424번지 강남구 서울특별시 KR,37.48240398908775,127.04376226113432,189,11,43,16,0,10,0,도곡,도곡동,474.15568,15.80519,0.6959739174283891,0.6327035612985354,1.0123256980776567,0.0,11.958097308542321,0.0,2.7206253135837026
687,대한민국 서울특별시 강남구 수서동 713-3,37.48899103292288,127.1026289594218,127,11,54,18,0,6,0,강남,수서동,164.57392,5.4858,2.0051770024426703,1.0937329104232747,3.2811987312698236,0.0,23.150679937292644,0.0,9.843596193809471
688,대한민국 서울특별시 강남구 일원동 700-8,37.49561890883967,127.08447455986592,43,6,7,11,2,3,0,일원,일원동,400.22973,13.34099,0.44974173580821214,0.22487086790410607,0.824526515648389,0.1499139119360707,3.2231491066255202,0.0,0.5246986917762475
689,대한민국 서울특별시 도곡동 902-3번지 3층 강남구 서울특별시 KR,37.488409812528346,127.03995859466248,142,11,46,35,1,13,1,도곡,도곡동,474.15568,15.80519,0.6959739174283891,0.8225146296880962,2.2144624645448743,0.06327035612985354,8.984390570439205,0.06327035612985354,2.9104363819732635
690,대한민국 서울특별시 강남구 도곡로6길 18,37.48913922106887,127.03428313859578,274,21,87,43,3,19,0,강남,도곡동,474.15568,15.80519,1.3286774787269244,1.2021367664672173,2.7206253135837026,0.18981106838956066,17.33607757957987,0.0,5.504520983297259
691,대한민국 서울특별시 강남구 일원동 4-12,37.494744046661545,127.08984804759798,24,4,21,5,3,4,0,일원,일원동,400.22973,13.34099,0.2998278238721414,0.2998278238721414,0.3747847798401768,0.22487086790410607,1.7989669432328486,0.0,1.5740960753287425
692,대한민국 서울특별시 강남구 압구정로18길 14-6,37.52361736182865,127.02443791712945,605,24,422,51,16,4,5,신사,신사동,264.60904,8.8203,2.7209958844937248,0.4534993140822875,5.782116254549165,1.81399725632915,68.59177125494598,0.5668741426028593,47.844177635681326
693,대한민국 서울특별시 강남구 삼성동 111-53,37.51853879390136,127.05747803226116,94,14,36,19,5,5,0,삼성,삼성동,583.99537,19.46651,0.7191838701441604,0.256851382194343,0.9760352523385034,0.256851382194343,4.8288059852536485,0.0,1.8493299517992696
694,대한민국 서울특별시 강남구 개포로109길 21,37.49476249501889,127.0773135042042,48,11,43,20,1,9,0,강남,일원동,400.22973,13.34099,0.824526515648389,0.6746126037123182,1.499139119360707,0.07495695596803535,3.597933886465697,0.0,3.2231491066255202
695,대한민국 서울특별시 강남구 개포동 660-1,37.48295315774519,127.05929768397252,51,4,27,12,1,7,0,강남,개포동,407.63892,13.58797,0.29437804175310955,0.5151615730679417,0.8831341252593287,0.07359451043827739,3.7533200323521467,0.0,1.9870517818334894
696,대한민국 서울특별시 강남구 수서동 737,37.48858214673807,127.09642304746032,72,6,23,3,0,1,0,수서,수서동,164.57392,5.4858,1.0937329104232747,0.1822888184038791,0.5468664552116373,0.0,13.124794925079295,0.0,4.192642823289219
697,대한민국 서울특별시 강남구 삼성동 149-15번지 3층,37.51145501327719,127.05541176685335,538,34,119,43,6,5,0,삼성,삼성동,583.99537,19.46651,1.7465893989215324,0.256851382194343,2.20892188687135,0.3082216586332116,27.637208724111307,0.0,6.1130628962253635
698,대한민국 서울특별시 강남구 자곡동 산48-1,37.47073699921943,127.09745567199492,19,4,12,5,1,0,0,자곡,세곡동,326.2406,10.87469,0.36782657712541694,0.0,0.4597832214067712,0.09195664428135424,1.7471762413457304,0.0,1.1034797313762508
699,대한민국 서울특별시 강남구 압구정동 423,37.526189393455496,127.02174354869427,202,10,97,27,5,7,3,,압구정동,311.07504,10.36917,0.9643973432781987,0.6750781402947391,2.6038728268511364,0.48219867163909935,19.480826334219614,0.2893192029834596,9.354654229798527
700,대한민국 서울특별시 강남구 삼성로116길 11,37.51489872227414,127.05355766728609,184,18,62,33,8,5,0,삼성,삼성동,583.99537,19.46651,0.9246649758996348,0.256851382194343,1.6952191224826638,0.4109622115109488,9.452130864751823,0.0,3.1849571392098532
701,대한민국 서울특별시 강남구 수서동 214-3,37.48619665273241,127.10379769764208,129,10,52,18,0,8,0,강남,수서동,164.57392,5.4858,1.822888184038791,1.4583105472310327,3.2811987312698236,0.0,23.515257574100403,0.0,9.479018557001712
702,대한민국 서울특별시 강남구 개포동 12-8,37.492418223930855,127.07286325019516,33,11,42,12,1,12,0,강남,개포동,407.63892,13.58797,0.8095396148210513,0.8831341252593287,0.8831341252593287,0.07359451043827739,2.428618844463154,0.0,3.09096943840765
703,대한민국 서울특별시 강남구 압구정동 435,37.52952004719199,127.02643655443556,155,13,211,26,2,7,0,압구,압구정동,311.07504,10.36917,1.2537165462616584,0.6750781402947391,2.507433092523317,0.19287946865563974,14.948158820812079,0.0,20.34878394316999
704,대한민국 서울특별시 강남구 청담동 75-1,37.519226132876085,127.05142329656792,139,18,98,32,5,6,0,청담,청담동,308.09127,10.26971,1.7527271948282863,0.5842423982760955,3.115959457472509,0.48686866523007954,13.53494889339621,0.0,9.542625838509558
705,대한민국 서울특별시 강남구 논현동 279-23,37.51799088649594,127.03508876906912,541,24,115,40,7,4,1,논현,논현동,644.65914,21.48864,1.1168691922802,0.18614486538003336,1.8614486538003336,0.3257535144150584,25.176093042649512,0.04653621634500834,5.351664879675959
706,대한민국 서울특별시 강남구 일원동 625-29,37.49410491218848,127.08274857993996,132,12,37,26,3,5,0,강남,일원동,400.22973,13.34099,0.8994834716164243,0.3747847798401768,1.9488808551689194,0.22487086790410607,9.894318187780668,0.0,2.773407370817308
707,대한민국 서울특별시 강남구 역삼동 712-5,37.5001475713611,127.04652041848536,335,34,106,59,13,5,1,역삼,역삼동,1170.121,39.00403,0.8717047956326565,0.12819188171068477,1.5126642041860803,0.3332988924477804,8.58885607461588,0.025638376342136955,2.717667892266517
708,대한민국 서울특별시 강남구 선릉로 668,37.51640505936304,127.0420845419446,349,23,147,52,5,6,0,강남,삼성동,583.99537,19.46651,1.1815163580939778,0.3082216586332116,2.6712543748211672,0.256851382194343,17.928226477165143,0.0,7.551430636513684
709,대한민국 서울특별시 강남구 논현로155길 28,37.521551278654336,127.0257540281686,775,32,369,59,26,5,6,신사,신사동,264.60904,8.8203,3.6279945126583,0.5668741426028593,6.68911488271374,2.947745541534869,87.8654921034432,0.6802489711234312,41.83531172409102
710,대한민국 서울특별시 강남구 역삼동 656-13,37.50648433347619,127.0380828533298,667,49,86,53,27,7,0,역삼,역삼동,1170.121,39.00403,1.2562804407647108,0.17946863439495866,1.3588339461332586,0.6922361612376977,17.10079702020535,0.0,2.204900365423778
711,대한민국 서울특별시 강남구 자곡동 277-1,37.48008402532017,127.10178781291012,5,1,1,1,0,2,0,자곡,세곡동,326.2406,10.87469,0.09195664428135424,0.18391328856270847,0.09195664428135424,0.0,0.4597832214067712,0.0,0.09195664428135424
712,대한민국 서울특별시 강남구 삼성동 159,37.51225658521915,127.0581998028689,511,33,105,34,16,7,2,강남,삼성동,583.99537,19.46651,1.6952191224826638,0.3595919350720802,1.7465893989215324,0.8219244230218976,26.250211260261857,0.1027405528777372,5.393879026081203
713,대한민국 서울특별시 강남구 압구정동 470,37.53075121756268,127.0327803043958,207,11,110,33,0,7,1,강남,압구정동,311.07504,10.36917,1.0608370776060185,0.6750781402947391,3.182511232818056,0.0,19.963025005858714,0.09643973432781987,10.608370776060186
714,대한민국 서울특별시 강남구 일원동 468-1,37.49701027206234,127.0851491693682,20,2,0,4,2,1,0,일원,일원동,400.22973,13.34099,0.1499139119360707,0.07495695596803535,0.2998278238721414,0.1499139119360707,1.499139119360707,0.0,0.0
715,대한민국 서울특별시 강남구 수서동 753,37.493495381601655,127.09381374616603,1,0,0,1,0,0,0,수서,수서동,164.57392,5.4858,0.0,0.0,0.1822888184038791,0.0,0.1822888184038791,0.0,0.0
716,대한민국 서울특별시 강남구 수서동 379-4,37.48953951463928,127.09564143130515,15,3,3,1,0,0,0,강남,수서동,164.57392,5.4858,0.5468664552116373,0.0,0.1822888184038791,0.0,2.7343322760581863,0.0,0.5468664552116373
717,대한민국 서울특별시 강남구 선릉로 118,37.48993023574194,127.05728674360245,78,6,48,13,0,6,0,강남,대치동,862.82873,28.76095,0.20861619661381142,0.20861619661381142,0.45200175932992476,0.0,2.7120105559795484,0.0,1.6689295729104914
718,대한민국 서울특별시 강남구 개포로 402,37.484910221103945,127.05996756325668,45,2,17,11,0,6,0,강남,개포동,407.63892,13.58797,0.14718902087655478,0.44156706262966433,0.8095396148210513,0.0,3.3117529697224826,0.0,1.2511066774507156
719,대한민국 서울특별시 강남구 논현동 38-18,37.514926260640095,127.0285174507493,335,32,78,47,17,7,5,논현,논현동,644.65914,21.48864,1.4891589230402669,0.3257535144150584,2.187202168215392,0.7911156778651418,15.589632475577794,0.2326810817250417,3.6298248749106503
720,대한민국 서울특별시 강남구 수서동 749,37.48369751487211,127.08863742139944,13,5,19,5,0,4,0,강남,수서동,164.57392,5.4858,0.9114440920193955,0.7291552736155164,0.9114440920193955,0.0,2.369754639250428,0.0,3.4634875496737028
721,대한민국 서울특별시 강남구 율현동 157-1,37.46822310818752,127.11277166081636,8,0,0,0,0,2,0,율현,세곡동,326.2406,10.87469,0.0,0.18391328856270847,0.0,0.0,0.7356531542508339,0.0,0.0
722,대한민국 서울특별시 논현동 57-27번지 2층 강남구 서울특별시 KR,37.51302424973071,127.02739487915764,311,33,83,48,9,5,5,강남,논현동,644.65914,21.48864,1.5356951393852751,0.2326810817250417,2.2337383845604,0.41882594710507504,14.472763283297594,0.2326810817250417,3.862505956635692
723,대한민국 서울특별시 강남구 도곡동 869-12,37.49204287769578,127.04244988951528,189,21,60,44,5,6,1,강남,도곡동,474.15568,15.80519,1.3286774787269244,0.3796221367791213,2.7838956697135564,0.3163517806492677,11.958097308542321,0.06327035612985354,3.796221367791213
724,대한민국 서울특별시 강남구 율현동 66-1,37.47433988144626,127.1163174306524,6,2,0,2,0,0,0,율현,세곡동,326.2406,10.87469,0.18391328856270847,0.0,0.18391328856270847,0.0,0.5517398656881254,0.0,0.0
725,대한민국 서울특별시 학여울역,37.49682758311184,127.06717962542628,101,13,54,25,0,6,2,강남,대치동,862.82873,28.76095,0.45200175932992476,0.20861619661381142,0.8692341525575477,0.0,3.5117059763324923,0.06953873220460381,1.8775457695243027
726,대한민국 서울특별시 강남구 삼성동 10-28,37.514169944862005,127.04388785917536,290,29,141,48,12,7,2,강남,삼성동,583.99537,19.46651,1.4897380167271894,0.3595919350720802,2.465773269065693,0.6164433172664232,14.897380167271894,0.1027405528777372,7.243208977880473
727,대한민국 서울특별시 강남구 대치동 804,37.49439896756854,127.07211181119256,33,13,42,13,1,9,0,대치,대치동,862.82873,28.76095,0.45200175932992476,0.31292429492071716,0.45200175932992476,0.034769366102301906,1.1473890813759628,0.0,1.46031337629668
728,대한민국 서울특별시 강남구 삼성로,37.493237005381,127.06529634996026,93,10,93,22,0,3,1,대치,대치동,862.82873,28.76095,0.347693661023019,0.10430809830690571,0.7649260542506419,0.0,3.233551047514077,0.034769366102301906,3.233551047514077
729,대한민국 서울특별시 강남구 청담동 45-4,37.51849242246296,127.04692659288212,152,22,114,45,5,7,0,청담,청담동,308.09127,10.26971,2.14222212701235,0.6816161313221113,4.381817987070716,0.48686866523007954,14.800807422994417,0.0,11.100605567245813
730,대한민국 서울특별시 강남구 삼성2동 120-3,37.51126713668424,127.0537986429576,476,35,84,43,7,3,1,삼성,삼성동,583.99537,19.46651,1.797959675360401,0.1541108293166058,2.20892188687135,0.3595919350720802,24.452251584901454,0.0513702764388686,4.3151032208649625
731,대한민국 서울특별시 강남구 일원동 624-1,37.49468326374671,127.08282993994573,77,10,26,19,2,5,0,일원,일원동,400.22973,13.34099,0.7495695596803535,0.3747847798401768,1.424182163392672,0.1499139119360707,5.771685609538722,0.0,1.9488808551689194
